"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17"
"SERINE",-0.0377567348629267,0.0186108551674156,-0.083182080710519,0.0629470479406155,0.00427545227209085,-0.0250740099224282,0.094800219611659,0.142800603449171,-0.0619704478752934,0.142049026473646,-0.170224038439438,0.125927934869757,0.0520356091924544,-0.00847851670706909,-0.126219795430346,0.16970943146475,-0.0529152255116354
"SPERMIDINE",-0.0216566811718656,0.0156104462528436,0.00248612341663532,-0.0385742453659941,0.0358292279533332,-0.0111306107388282,-0.00925666881393681,-0.0360601082826319,-0.000135452349581935,0.0276032801975399,0.0787779528535542,-0.0436662595559471,-0.0327843366793408,0.00909419421891038,-0.0318043703746377,-0.124640360372405,0.205545137064466
"SPERMINE",0.0425334425082931,-0.0393110801664514,-0.0276155637187454,-0.0797934199238725,-0.0655842270164547,-0.04051598910641,0.0244532577804029,-0.0641463526595517,0.216711530164738,-0.178638835633282,0.143616320361044,-0.18128064818782,0.0307892096182962,0.033673016319374,-0.0206677484631932,-0.136540022250733,0.0482916926984177
"THIAMINE",0.0958339829508068,-0.00973577809923591,-0.199487372254106,0.153072169643762,0.142302782557268,-0.0290174900114735,-0.0375321959657268,0.264830843022693,0.113670099845158,0.0751664856425405,0.113525168873335,-0.332510159343112,-0.111355074937645,-0.2317071112723,0.032421349618825,-0.0634038759743684,-0.00788981706173913
"THIAMINE MONOPHOSPHATE",0.0679374895162466,0.0106084367270401,-0.152920715002184,0.306279688344234,0.04068913584314,-0.0480588431869467,0.0283541067827212,0.160301426672077,0.155327740792261,0.0639390931096928,0.152683539246399,-0.0177781499020436,-0.18242794092363,-0.0509327216953925,-0.0927931982455834,0.118989606844583,-0.0187048167468369
"THREONINE",-0.232682686201642,0.000370981371140309,-0.132848691181229,-0.387612900089903,-0.406215329101606,0.167240531678266,-0.00770291361643086,0.10426643781876,0.115654060068035,0.0170566783908668,0.119168293109545,0.220892446151697,-0.295775642420227,-0.0506969492357112,0.0113096231680335,0.0166230875859641,0.0773809402547811
"TRYPTOPHAN",-0.0154507205941125,-0.0983327617261014,0.0478217442138864,-0.0374103729149332,0.0703624718892043,-0.0329729860058133,0.00126925105199937,-0.0366355229211268,-0.017984869491332,0.0457338690397113,0.00669857090074809,-0.0235599699413615,0.0479950308038785,-0.0425807979894208,0.131029250033408,-0.0251064067089609,-0.0689330252336775
"TYRAMINE",0.0923304188441895,0.0855019583069577,0.149396079279354,0.00988838023027977,0.191961979658885,-0.126690356255171,-0.188048922690819,0.331892455042832,-0.119044519242805,-0.0765309839733558,0.118480149959825,0.133114425332555,-0.01107586476853,0.361295999021918,-0.114793374274169,0.0734954630671335,0.0919410064182859
"TYROSINE",-0.0835830933003767,0.00938994967314222,-0.0264720644347121,0.0142003290303619,0.0545176729437171,-0.0103652204011077,-0.0947350853380142,0.0344883188294379,0.0838454674627427,0.0208377879630631,-0.00121047623673631,0.0346271319587501,0.00314336626142236,1.23161541455006e-05,-0.0133809599261926,-0.016272098079806,-0.0276047245275431
"VALINE",-0.198500251546034,0.0207972265676916,0.0389452276012404,0.0344129501730634,0.0267998257283027,-0.0171193175320175,-0.00827743196475289,0.0313190019647209,0.023727368791694,0.0456728552025297,-0.0864713341513845,-0.0608702989412184,0.0936970152908159,-0.032435469241688,0.0237305360134219,-0.084588370660033,-0.0677047831254386
